Date,Avg_Temp,Quality,均質番号
1953/3,3.9,8,3
1953/4,8.2,8,3
1953/5,13.5,8,3
1953/6,18.8,8,3
1953/7,22.5,8,3
1953/8,22.8,8,3
1953/9,18.6,8,3
1953/10,12.9,8,3
1953/11,5.7,8,3
1953/12,2.7,8,3
1954/1,-0.5,8,3
1954/2,0.7,8,3
1954/3,2.7,8,3
1954/4,9.7,8,3
1954/5,13.1,8,3
1954/6,16.7,8,3
1954/7,21.0,8,3
1954/8,24.0,8,3
1954/9,21.6,8,3
1954/10,12.5,8,3
1954/11,7.3,8,3
1954/12,1.8,8,3
1955/1,-0.6,8,3
1955/2,0.2,8,3
1955/3,3.1,8,3
1955/4,8.5,8,3
1955/5,13.4,8,3
1955/6,18.9,8,3
1955/7,25.2,8,3
1955/8,25.0,8,3
1955/9,19.1,8,3
1955/10,13.9,8,3
1955/11,6.8,8,3
1955/12,4.1,8,3
1956/1,-0.7,8,3
1956/2,-1.2,8,3
1956/3,3.0,8,3
1956/4,8.6,8,3
1956/5,14.7,8,3
1956/6,17.8,8,3
1956/7,22.1,8,3
1956/8,22.3,8,3
1956/9,19.8,8,3
1956/10,14.0,8,3
1956/11,6.7,8,3
1956/12,0.5,8,3
1957/1,-0.1,8,3
1957/2,-1.1,8,3
1957/3,1.2,8,3
1957/4,9.0,8,3
1957/5,13.9,8,3
1957/6,17.4,8,3
1957/7,22.3,8,3
1957/8,24.4,8,3
1957/9,18.1,8,3
1957/10,13.6,8,3
1957/11,7.7,8,3
1957/12,3.2,8,3
1958/1,0.2,8,3
1958/2,1.2,8,3
1958/3,2.7,8,3
1958/4,8.1,8,3
1958/5,13.4,8,3
1958/6,18.7,8,3
1958/7,22.3,8,3
1958/8,23.1,8,3
1958/9,19.2,8,3
1958/10,12.7,8,3
1958/11,6.6,8,3
1958/12,4.5,8,3
1959/1,-0.4,8,3
1959/2,2.1,8,3
1959/3,4.9,8,3
1959/4,10.7,8,3
1959/5,14.2,8,3
1959/6,18.4,8,3
1959/7,21.9,8,3
1959/8,23.6,8,3
1959/9,20.3,8,3
1959/10,13.8,8,3
1959/11,7.2,8,3
1959/12,2.2,8,3
1960/1,-0.8,8,3
1960/2,1.1,8,3
1960/3,3.4,8,3
1960/4,8.2,8,3
1960/5,14.3,8,3
1960/6,18.5,8,3
1960/7,21.9,8,3
1960/8,24.7,8,3
1960/9,19.9,8,3
1960/10,12.9,8,3
1960/11,8.3,8,3
1960/12,1.6,8,3
1961/1,-1.8,8,3
1961/2,-0.7,8,3
1961/3,2.4,8,3
1961/4,10.0,8,3
1961/5,15.2,8,3
1961/6,18.8,8,3
1961/7,24.2,8,3
1961/8,24.7,8,3
1961/9,21.9,8,3
1961/10,14.2,8,3
1961/11,8.2,8,3
1961/12,2.1,8,3
1962/1,0.2,8,3
1962/2,-0.1,8,3
1962/3,2.2,8,3
1962/4,9.8,8,3
1962/5,15.1,8,3
1962/6,18.0,8,3
